course_name,race_name,off_time,horse_name,win_ppwap,rank
Ascot,Qipco British Champions Sprint Stakes (Group 1),13:05:00,Art Power (IRE),44,25
Ascot,Qipco British Champions Sprint Stakes (Group 1),13:05:00,NO NAME,48,27
Ascot,Qipco British Champions Sprint Stakes (Group 1),13:05:00,Spy Chief (GB),48,27
Ascot,Qipco British Champions Sprint Stakes (Group 1),13:05:00,James's Delight,55,29
Ascot,Qipco British Champions Sprint Stakes (Group 1),13:05:00,Quinault (GER),55,29
Ascot,Qipco British Champions Sprint Stakes (Group 1),13:05:00,NO NAME,55,29
Ascot,Qipco British Champions Sprint Stakes (Group 1),13:05:00,James's Delight,55,29
Ascot,Qipco British Champions Sprint Stakes (Group 1),13:05:00,NO NAME,70,33
Ascot,Qipco British Champions Sprint Stakes (Group 1),13:05:00,King's Gamble,70,33
Ascot,Qipco British Champions Sprint Stakes (Group 1),13:05:00,Run To Freedom (GB),70,33
Ascot,Qipco British Champions Sprint Stakes (Group 1),13:05:00,King's Gamble,70,33
Ascot,Qipco British Champions Sprint Stakes (Group 1),13:05:00,NO NAME,110,37
Ascot,Qipco British Champions Sprint Stakes (Group 1),13:05:00,Powerful Glory (IRE),110,37
Leopardstown,Irish EBF Fillies Maiden (Smullen Series),13:10:00,I Hope You Dance,1.5,1
Leopardstown,Irish EBF Fillies Maiden (Smullen Series),13:10:00,Almeiyda,1.5,1
Leopardstown,Irish EBF Fillies Maiden (Smullen Series),13:10:00,I Hope You Dance,1.5,1
Leopardstown,Irish EBF Fillies Maiden (Smullen Series),13:10:00,Musical Chimes (GB),1.5,1
Leopardstown,Irish EBF Fillies Maiden (Smullen Series),13:10:00,Knowinmeknowinyou,1.5,1
Leopardstown,Irish EBF Fillies Maiden (Smullen Series),13:10:00,Chasing Paradise,1.5,1
Leopardstown,Irish EBF Fillies Maiden (Smullen Series),13:10:00,Aravalli,1.5,1
Leopardstown,Irish EBF Fillies Maiden (Smullen Series),13:10:00,Almeiyda,1.5,1
Leopardstown,Irish EBF Fillies Maiden (Smullen Series),13:10:00,Ballycotton Bay,1.5,1
Leopardstown,Irish EBF Fillies Maiden (Smullen Series),13:10:00,NO NAME,1.5,1
Leopardstown,Irish EBF Fillies Maiden (Smullen Series),13:10:00,Aravalli,1.5,1
Leopardstown,Irish EBF Fillies Maiden (Smullen Series),13:10:00,Chasing Paradise,1.5,1
Leopardstown,Irish EBF Fillies Maiden (Smullen Series),13:10:00,Rose Sienna,1.5,1
Leopardstown,Irish EBF Fillies Maiden (Smullen Series),13:10:00,NO NAME,1.5,1
Leopardstown,Irish EBF Fillies Maiden (Smullen Series),13:10:00,Knowinmeknowinyou,1.5,1
Leopardstown,Irish EBF Fillies Maiden (Smullen Series),13:10:00,Camelot Queen (GB),1.5,1
Leopardstown,Irish EBF Fillies Maiden (Smullen Series),13:10:00,Ballycotton Bay,1.5,1
Leopardstown,Irish EBF Fillies Maiden (Smullen Series),13:10:00,Amelia Earhart (IRE),1.5,1
Leopardstown,Irish EBF Fillies Maiden (Smullen Series),13:10:00,Rose Sienna,1.5,1
Leopardstown,Irish EBF Fillies Maiden (Smullen Series),13:10:00,NO NAME,1.5,1
Newton Abbot,British Stallion Studs EBF 'National Hunt' Novices' Hurdle (GBB Race),13:15:00,Havefunontherun (IRE),2.1,1
Newton Abbot,British Stallion Studs EBF 'National Hunt' Novices' Hurdle (GBB Race),13:15:00,NO NAME,2.1,1
Newton Abbot,British Stallion Studs EBF 'National Hunt' Novices' Hurdle (GBB Race),13:15:00,Jackomy,2.1,1
Newton Abbot,British Stallion Studs EBF 'National Hunt' Novices' Hurdle (GBB Race),13:15:00,NO NAME,2.1,1
Newton Abbot,British Stallion Studs EBF 'National Hunt' Novices' Hurdle (GBB Race),13:15:00,Madajovy (GB),2.1,1
Newton Abbot,British Stallion Studs EBF 'National Hunt' Novices' Hurdle (GBB Race),13:15:00,Kapitein Kool (IRE),2.1,1
Newton Abbot,British Stallion Studs EBF 'National Hunt' Novices' Hurdle (GBB Race),13:15:00,Le Soleil Reve (FR),2.1,1
Newton Abbot,British Stallion Studs EBF 'National Hunt' Novices' Hurdle (GBB Race),13:15:00,Idaho Bridge (IRE),2.1,1
Newton Abbot,British Stallion Studs EBF 'National Hunt' Novices' Hurdle (GBB Race),13:15:00,Grey Lagoon,2.1,1
Newton Abbot,British Stallion Studs EBF 'National Hunt' Novices' Hurdle (GBB Race),13:15:00,NO NAME,2.1,1
Newton Abbot,British Stallion Studs EBF 'National Hunt' Novices' Hurdle (GBB Race),13:15:00,NO NAME,2.1,1
Newton Abbot,British Stallion Studs EBF 'National Hunt' Novices' Hurdle (GBB Race),13:15:00,NO NAME,2.1,1
Newton Abbot,British Stallion Studs EBF 'National Hunt' Novices' Hurdle (GBB Race),13:15:00,NO NAME,2.1,1
Newton Abbot,British Stallion Studs EBF 'National Hunt' Novices' Hurdle (GBB Race),13:15:00,Grey Lagoon,2.1,1
Newton Abbot,British Stallion Studs EBF 'National Hunt' Novices' Hurdle (GBB Race),13:15:00,Jackomy,2.1,1
Newton Abbot,British Stallion Studs EBF 'National Hunt' Novices' Hurdle (GBB Race),13:15:00,Calvino (IRE),2.1,1
Newton Abbot,British Stallion Studs EBF 'National Hunt' Novices' Hurdle (GBB Race),13:15:00,Hot To Go,2.16,17
Newton Abbot,British Stallion Studs EBF 'National Hunt' Novices' Hurdle (GBB Race),13:15:00,Hot To Go,2.16,17
Newton Abbot,British Stallion Studs EBF 'National Hunt' Novices' Hurdle (GBB Race),13:15:00,NO NAME,22,19
Newton Abbot,British Stallion Studs EBF 'National Hunt' Novices' Hurdle (GBB Race),13:15:00,Fight My Fire (IRE),22,19
Newton Abbot,British Stallion Studs EBF 'National Hunt' Novices' Hurdle (GBB Race),13:15:00,El Arco (IRE),26,21
Newton Abbot,British Stallion Studs EBF 'National Hunt' Novices' Hurdle (GBB Race),13:15:00,NO NAME,26,21
Limerick,Vision Contracting Maiden Hurdle,13:20:00,NO NAME,2,1
Limerick,Vision Contracting Maiden Hurdle,13:20:00,NO NAME,2,1
Limerick,Vision Contracting Maiden Hurdle,13:20:00,NO NAME,2,1
Limerick,Vision Contracting Maiden Hurdle,13:20:00,NO NAME,2,1
Limerick,Vision Contracting Maiden Hurdle,13:20:00,NO NAME,2,1
Limerick,Vision Contracting Maiden Hurdle,13:20:00,How's The Head,2,1
Limerick,Vision Contracting Maiden Hurdle,13:20:00,NO NAME,2,1
Limerick,Vision Contracting Maiden Hurdle,13:20:00,NO NAME,2,1
Limerick,Vision Contracting Maiden Hurdle,13:20:00,NO NAME,2,1
Limerick,Vision Contracting Maiden Hurdle,13:20:00,Mistyburn (IRE),2,1
Limerick,Vision Contracting Maiden Hurdle,13:20:00,Apalachiyeats (IRE),2,1
Limerick,Vision Contracting Maiden Hurdle,13:20:00,How's The Head,2,1
Limerick,Vision Contracting Maiden Hurdle,13:20:00,Uptaurintop (IRE),2,1
Limerick,Vision Contracting Maiden Hurdle,13:20:00,Kazbek (IRE),2,1
Limerick,Vision Contracting Maiden Hurdle,13:20:00,NO NAME,2,1
Limerick,Vision Contracting Maiden Hurdle,13:20:00,Run For The Border (IRE),2,1
Limerick,Vision Contracting Maiden Hurdle,13:20:00,Three County Star (IRE),2,1
Limerick,Vision Contracting Maiden Hurdle,13:20:00,We Be Grand (IRE),2,1
Limerick,Vision Contracting Maiden Hurdle,13:20:00,Bridge View Star (IRE),2,1
Limerick,Vision Contracting Maiden Hurdle,13:20:00,Easy Doyen (IRE),2,1
Stratford,Mid-Warwickshire Cleaning Supplies Handicap Chase (GBB Race),13:30:00,NO NAME,1.65,1
Stratford,Mid-Warwickshire Cleaning Supplies Handicap Chase (GBB Race),13:30:00,NO NAME,1.65,1
Stratford,Mid-Warwickshire Cleaning Supplies Handicap Chase (GBB Race),13:30:00,Mix Of Clover (GB),1.65,1
Stratford,Mid-Warwickshire Cleaning Supplies Handicap Chase (GBB Race),13:30:00,Cartonne (FR),1.65,1
Stratford,Mid-Warwickshire Cleaning Supplies Handicap Chase (GBB Race),13:30:00,NO NAME,2.2,5
Stratford,Mid-Warwickshire Cleaning Supplies Handicap Chase (GBB Race),13:30:00,Juggernaut (FR),2.2,5
Stratford,Mid-Warwickshire Cleaning Supplies Handicap Chase (GBB Race),13:30:00,NO NAME,2.2,5
Stratford,Mid-Warwickshire Cleaning Supplies Handicap Chase (GBB Race),13:30:00,Midnight Jewel (GB),2.2,5
Stratford,Mid-Warwickshire Cleaning Supplies Handicap Chase (GBB Race),13:30:00,NO NAME,3.65,9
Stratford,Mid-Warwickshire Cleaning Supplies Handicap Chase (GBB Race),13:30:00,Salley Gardens (IRE),3.65,9
Leopardstown,Irish EBF (C & G) Maiden (Smullen Series),13:40:00,Ex Animo (IRE),2.6,1
Leopardstown,Irish EBF (C & G) Maiden (Smullen Series),13:40:00,Il Corsaro,2.6,1
Leopardstown,Irish EBF (C & G) Maiden (Smullen Series),13:40:00,Grand Premiere,2.6,1
Leopardstown,Irish EBF (C & G) Maiden (Smullen Series),13:40:00,Fits Perfect (IRE),2.6,1
Leopardstown,Irish EBF (C & G) Maiden (Smullen Series),13:40:00,Sharkeyboy (FR),2.6,1
Leopardstown,Irish EBF (C & G) Maiden (Smullen Series),13:40:00,Star Chamber (GB),2.6,1
Leopardstown,Irish EBF (C & G) Maiden (Smullen Series),13:40:00,Hes A Big Boy Now,2.6,1
Leopardstown,Irish EBF (C & G) Maiden (Smullen Series),13:40:00,Il Corsaro,2.6,1
Leopardstown,Irish EBF (C & G) Maiden (Smullen Series),13:40:00,NO NAME,2.6,1
Leopardstown,Irish EBF (C & G) Maiden (Smullen Series),13:40:00,Grand Premiere,2.6,1
Leopardstown,Irish EBF (C & G) Maiden (Smullen Series),13:40:00,NO NAME,2.6,1
Leopardstown,Irish EBF (C & G) Maiden (Smullen Series),13:40:00,NO NAME,2.6,1
Leopardstown,Irish EBF (C & G) Maiden (Smullen Series),13:40:00,NO NAME,2.6,1
Leopardstown,Irish EBF (C & G) Maiden (Smullen Series),13:40:00,Darius Dark,2.6,1
Leopardstown,Irish EBF (C & G) Maiden (Smullen Series),13:40:00,NO NAME,2.6,1
Leopardstown,Irish EBF (C & G) Maiden (Smullen Series),13:40:00,Mergus Serrator,2.6,1
Leopardstown,Irish EBF (C & G) Maiden (Smullen Series),13:40:00,Hes A Big Boy Now,2.6,1
Leopardstown,Irish EBF (C & G) Maiden (Smullen Series),13:40:00,Eniac (IRE),2.6,1
Leopardstown,Irish EBF (C & G) Maiden (Smullen Series),13:40:00,Darius Dark,2.6,1
Leopardstown,Irish EBF (C & G) Maiden (Smullen Series),13:40:00,Mergus Serrator,2.6,1
Leopardstown,Irish EBF (C & G) Maiden (Smullen Series),13:40:00,Antigua,2.62,21
Leopardstown,Irish EBF (C & G) Maiden (Smullen Series),13:40:00,Antigua,2.62,21
Leopardstown,Irish EBF (C & G) Maiden (Smullen Series),13:40:00,Zia Zabel (IRE),3.75,23
Leopardstown,Irish EBF (C & G) Maiden (Smullen Series),13:40:00,NO NAME,3.75,23
Ascot,Qipco British Champions Fillies & Mares Stakes (Fillies' & Mares' Group 1),13:45:00,NO NAME,3.9,1
Ascot,Qipco British Champions Fillies & Mares Stakes (Fillies' & Mares' Group 1),13:45:00,Kalpana (GB),3.9,1
Ascot,Qipco British Champions Fillies & Mares Stakes (Fillies' & Mares' Group 1),13:45:00,Estrange (IRE),6.8,3
Ascot,Qipco British Champions Fillies & Mares Stakes (Fillies' & Mares' Group 1),13:45:00,NO NAME,6.8,3
Ascot,Qipco British Champions Fillies & Mares Stakes (Fillies' & Mares' Group 1),13:45:00,NO NAME,7.2,5
Ascot,Qipco British Champions Fillies & Mares Stakes (Fillies' & Mares' Group 1),13:45:00,Waardah (IRE),7.2,5
Ascot,Qipco British Champions Fillies & Mares Stakes (Fillies' & Mares' Group 1),13:45:00,Quisisana,8.8,7
Ascot,Qipco British Champions Fillies & Mares Stakes (Fillies' & Mares' Group 1),13:45:00,Quisisana,8.8,7
Ascot,Qipco British Champions Fillies & Mares Stakes (Fillies' & Mares' Group 1),13:45:00,NO NAME,10,9
Ascot,Qipco British Champions Fillies & Mares Stakes (Fillies' & Mares' Group 1),13:45:00,One Look (IRE),10,9
Ascot,Qipco British Champions Fillies & Mares Stakes (Fillies' & Mares' Group 1),13:45:00,NO NAME,12.5,11
Ascot,Qipco British Champions Fillies & Mares Stakes (Fillies' & Mares' Group 1),13:45:00,NO NAME,12.5,11
Ascot,Qipco British Champions Fillies & Mares Stakes (Fillies' & Mares' Group 1),13:45:00,Bedtime Story (IRE),12.5,11
Ascot,Qipco British Champions Fillies & Mares Stakes (Fillies' & Mares' Group 1),13:45:00,Wemightakedlongway (IRE),12.5,11
Ascot,Qipco British Champions Fillies & Mares Stakes (Fillies' & Mares' Group 1),13:45:00,Danielle (GB),19,15
Ascot,Qipco British Champions Fillies & Mares Stakes (Fillies' & Mares' Group 1),13:45:00,NO NAME,19,15
Ascot,Qipco British Champions Fillies & Mares Stakes (Fillies' & Mares' Group 1),13:45:00,Latakia,19,15
Ascot,Qipco British Champions Fillies & Mares Stakes (Fillies' & Mares' Group 1),13:45:00,Latakia,19,15
Ascot,Qipco British Champions Fillies & Mares Stakes (Fillies' & Mares' Group 1),13:45:00,Ballet Slippers (IRE),60,19
Ascot,Qipco British Champions Fillies & Mares Stakes (Fillies' & Mares' Group 1),13:45:00,NO NAME,60,19
Newton Abbot,Weatherbys & Birdie Calendars Conditional Jockeys' Handicap Chase,13:54:00,NO NAME,1.75,1
Newton Abbot,Weatherbys & Birdie Calendars Conditional Jockeys' Handicap Chase,13:54:00,NO NAME,1.75,1
Newton Abbot,Weatherbys & Birdie Calendars Conditional Jockeys' Handicap Chase,13:54:00,Blackacre (GB),1.75,1
Newton Abbot,Weatherbys & Birdie Calendars Conditional Jockeys' Handicap Chase,13:54:00,Testflight (GB),1.75,1
Newton Abbot,Weatherbys & Birdie Calendars Conditional Jockeys' Handicap Chase,13:54:00,Esperti (IRE),1.75,1
Newton Abbot,Weatherbys & Birdie Calendars Conditional Jockeys' Handicap Chase,13:54:00,Moonlight Artist (GB),1.75,1
Newton Abbot,Weatherbys & Birdie Calendars Conditional Jockeys' Handicap Chase,13:54:00,NO NAME,1.75,1
Newton Abbot,Weatherbys & Birdie Calendars Conditional Jockeys' Handicap Chase,13:54:00,NO NAME,1.75,1
Newton Abbot,Weatherbys & Birdie Calendars Conditional Jockeys' Handicap Chase,13:54:00,Of Corse I Can (FR),2.3,9
Newton Abbot,Weatherbys & Birdie Calendars Conditional Jockeys' Handicap Chase,13:54:00,NO NAME,2.3,9
Newton Abbot,Weatherbys & Birdie Calendars Conditional Jockeys' Handicap Chase,13:54:00,Lock Out (IRE),4,11
Newton Abbot,Weatherbys & Birdie Calendars Conditional Jockeys' Handicap Chase,13:54:00,NO NAME,4,11
Limerick,Irish Stallion Farms EBF Cailin Alainn Mares Hurdle (Listed),13:55:00,NO NAME,2,1
Limerick,Irish Stallion Farms EBF Cailin Alainn Mares Hurdle (Listed),13:55:00,NO NAME,2,1
Limerick,Irish Stallion Farms EBF Cailin Alainn Mares Hurdle (Listed),13:55:00,NO NAME,2,1
Limerick,Irish Stallion Farms EBF Cailin Alainn Mares Hurdle (Listed),13:55:00,NO NAME,2,1
Limerick,Irish Stallion Farms EBF Cailin Alainn Mares Hurdle (Listed),13:55:00,Getaway Beo (IRE),2,1
Limerick,Irish Stallion Farms EBF Cailin Alainn Mares Hurdle (Listed),13:55:00,Millstream Lady (IRE),2,1
Limerick,Irish Stallion Farms EBF Cailin Alainn Mares Hurdle (Listed),13:55:00,NO NAME,2,1
Limerick,Irish Stallion Farms EBF Cailin Alainn Mares Hurdle (Listed),13:55:00,NO NAME,2,1
Limerick,Irish Stallion Farms EBF Cailin Alainn Mares Hurdle (Listed),13:55:00,NO NAME,2,1
Limerick,Irish Stallion Farms EBF Cailin Alainn Mares Hurdle (Listed),13:55:00,Thisistheway (IRE),2,1
Limerick,Irish Stallion Farms EBF Cailin Alainn Mares Hurdle (Listed),13:55:00,World Of Fortunes (IRE),2,1
Limerick,Irish Stallion Farms EBF Cailin Alainn Mares Hurdle (Listed),13:55:00,Feet Of A Dancer (FR),2,1
Limerick,Irish Stallion Farms EBF Cailin Alainn Mares Hurdle (Listed),13:55:00,Mousey Brown (IRE),2,1
Limerick,Irish Stallion Farms EBF Cailin Alainn Mares Hurdle (Listed),13:55:00,Farfromnowhere (IRE),2,1
Stratford,Steve And Madeleine's 10 Year Anniversary Mares' Handicap Hurdle,14:05:00,NO NAME,2.02,1
Stratford,Steve And Madeleine's 10 Year Anniversary Mares' Handicap Hurdle,14:05:00,Getmetothemoon (GB),2.02,1
Stratford,Steve And Madeleine's 10 Year Anniversary Mares' Handicap Hurdle,14:05:00,Lagertha (IRE),2.04,3
Stratford,Steve And Madeleine's 10 Year Anniversary Mares' Handicap Hurdle,14:05:00,NO NAME,2.04,3
Stratford,Steve And Madeleine's 10 Year Anniversary Mares' Handicap Hurdle,14:05:00,Quick Of The Night (GB),2.04,3
Stratford,Steve And Madeleine's 10 Year Anniversary Mares' Handicap Hurdle,14:05:00,Kitty Foyle (IRE),2.04,3
Stratford,Steve And Madeleine's 10 Year Anniversary Mares' Handicap Hurdle,14:05:00,NO NAME,2.04,3
Stratford,Steve And Madeleine's 10 Year Anniversary Mares' Handicap Hurdle,14:05:00,NO NAME,2.04,3
Stratford,Steve And Madeleine's 10 Year Anniversary Mares' Handicap Hurdle,14:05:00,Seeyouinmydreams (GB),3,9
Stratford,Steve And Madeleine's 10 Year Anniversary Mares' Handicap Hurdle,14:05:00,NO NAME,3,9
Leopardstown,Mongey Communications Eyrefield Stakes (Group 3),14:15:00,NO NAME,1.9,1
Leopardstown,Mongey Communications Eyrefield Stakes (Group 3),14:15:00,Thread Of Gold (IRE),1.9,1
Leopardstown,Mongey Communications Eyrefield Stakes (Group 3),14:15:00,NO NAME,1.9,1
Leopardstown,Mongey Communications Eyrefield Stakes (Group 3),14:15:00,NO NAME,1.9,1
Leopardstown,Mongey Communications Eyrefield Stakes (Group 3),14:15:00,NO NAME,1.9,1
Leopardstown,Mongey Communications Eyrefield Stakes (Group 3),14:15:00,NO NAME,1.9,1
Leopardstown,Mongey Communications Eyrefield Stakes (Group 3),14:15:00,NO NAME,1.9,1
Leopardstown,Mongey Communications Eyrefield Stakes (Group 3),14:15:00,NO NAME,1.9,1
Leopardstown,Mongey Communications Eyrefield Stakes (Group 3),14:15:00,Listentodwindblow (IRE),1.9,1
Leopardstown,Mongey Communications Eyrefield Stakes (Group 3),14:15:00,South Island (IRE),1.9,1
Leopardstown,Mongey Communications Eyrefield Stakes (Group 3),14:15:00,Christmas Day (IRE),1.9,1
Leopardstown,Mongey Communications Eyrefield Stakes (Group 3),14:15:00,Port Of Spain (IRE),1.9,1
Leopardstown,Mongey Communications Eyrefield Stakes (Group 3),14:15:00,A Boy Named Susie (IRE),1.9,1
Leopardstown,Mongey Communications Eyrefield Stakes (Group 3),14:15:00,Nil Bua Gan Dua (USA),1.9,1
Leopardstown,Mongey Communications Eyrefield Stakes (Group 3),14:15:00,Piazza San Marco (USA),1.97,15
Leopardstown,Mongey Communications Eyrefield Stakes (Group 3),14:15:00,NO NAME,1.97,15
Ascot,Queen Elizabeth II Stakes (Sponsored By Qipco) (Group 1) (Str),14:25:00,NO NAME,2.94,1
Ascot,Queen Elizabeth II Stakes (Sponsored By Qipco) (Group 1) (Str),14:25:00,Field Of Gold (IRE),2.94,1
Ascot,Queen Elizabeth II Stakes (Sponsored By Qipco) (Group 1) (Str),14:25:00,NO NAME,6.4,3
Ascot,Queen Elizabeth II Stakes (Sponsored By Qipco) (Group 1) (Str),14:25:00,Rosallion (IRE),6.4,3
Ascot,Queen Elizabeth II Stakes (Sponsored By Qipco) (Group 1) (Str),14:25:00,Never So Brave (IRE),9,5
Ascot,Queen Elizabeth II Stakes (Sponsored By Qipco) (Group 1) (Str),14:25:00,NO NAME,9,5
Ascot,Queen Elizabeth II Stakes (Sponsored By Qipco) (Group 1) (Str),14:25:00,Fallen Angel (FR),10,7
Ascot,Queen Elizabeth II Stakes (Sponsored By Qipco) (Group 1) (Str),14:25:00,NO NAME,10,7
Ascot,Queen Elizabeth II Stakes (Sponsored By Qipco) (Group 1) (Str),14:25:00,Docklands (GB),16.5,9
Ascot,Queen Elizabeth II Stakes (Sponsored By Qipco) (Group 1) (Str),14:25:00,NO NAME,16.5,9
Ascot,Queen Elizabeth II Stakes (Sponsored By Qipco) (Group 1) (Str),14:25:00,NO NAME,19.5,11
Ascot,Queen Elizabeth II Stakes (Sponsored By Qipco) (Group 1) (Str),14:25:00,The Lion In Winter (IRE),19.5,11
Ascot,Queen Elizabeth II Stakes (Sponsored By Qipco) (Group 1) (Str),14:25:00,Carl Spackler (IRE),24,13
Ascot,Queen Elizabeth II Stakes (Sponsored By Qipco) (Group 1) (Str),14:25:00,NO NAME,24,13
Ascot,Queen Elizabeth II Stakes (Sponsored By Qipco) (Group 1) (Str),14:25:00,Facteur Cheval (IRE),29,15
Ascot,Queen Elizabeth II Stakes (Sponsored By Qipco) (Group 1) (Str),14:25:00,NO NAME,29,15
Ascot,Queen Elizabeth II Stakes (Sponsored By Qipco) (Group 1) (Str),14:25:00,Alakazi (FR),30,17
Ascot,Queen Elizabeth II Stakes (Sponsored By Qipco) (Group 1) (Str),14:25:00,Marvelman (IRE),30,17
Ascot,Queen Elizabeth II Stakes (Sponsored By Qipco) (Group 1) (Str),14:25:00,NO NAME,30,17
Ascot,Queen Elizabeth II Stakes (Sponsored By Qipco) (Group 1) (Str),14:25:00,NO NAME,30,17
Ascot,Queen Elizabeth II Stakes (Sponsored By Qipco) (Group 1) (Str),14:25:00,Tamfana (GER),38,21
Ascot,Queen Elizabeth II Stakes (Sponsored By Qipco) (Group 1) (Str),14:25:00,NO NAME,38,21
Ascot,Queen Elizabeth II Stakes (Sponsored By Qipco) (Group 1) (Str),14:25:00,Dancing Gemini (IRE),60,23
Ascot,Queen Elizabeth II Stakes (Sponsored By Qipco) (Group 1) (Str),14:25:00,NO NAME,60,23
Ascot,Queen Elizabeth II Stakes (Sponsored By Qipco) (Group 1) (Str),14:25:00,January (GB),60,23
Ascot,Queen Elizabeth II Stakes (Sponsored By Qipco) (Group 1) (Str),14:25:00,NO NAME,60,23
Ascot,Queen Elizabeth II Stakes (Sponsored By Qipco) (Group 1) (Str),14:25:00,NO NAME,85,27
Ascot,Queen Elizabeth II Stakes (Sponsored By Qipco) (Group 1) (Str),14:25:00,Exactly (GB),85,27
Ascot,Queen Elizabeth II Stakes (Sponsored By Qipco) (Group 1) (Str),14:25:00,Quddwah (GB),110,29
Ascot,Queen Elizabeth II Stakes (Sponsored By Qipco) (Group 1) (Str),14:25:00,NO NAME,110,29
Ascot,Queen Elizabeth II Stakes (Sponsored By Qipco) (Group 1) (Str),14:25:00,Cicero's Gift,120,31
Ascot,Queen Elizabeth II Stakes (Sponsored By Qipco) (Group 1) (Str),14:25:00,Cicero's Gift,120,31
Limerick,"Tote Guarantee, Never Beaten By SP Novice Hurdle (Listed)",14:30:00,NO NAME,2.2,1
Limerick,"Tote Guarantee, Never Beaten By SP Novice Hurdle (Listed)",14:30:00,NO NAME,2.2,1
Limerick,"Tote Guarantee, Never Beaten By SP Novice Hurdle (Listed)",14:30:00,NO NAME,2.2,1
Limerick,"Tote Guarantee, Never Beaten By SP Novice Hurdle (Listed)",14:30:00,NO NAME,2.2,1
Limerick,"Tote Guarantee, Never Beaten By SP Novice Hurdle (Listed)",14:30:00,Strong Contender,2.2,1
Limerick,"Tote Guarantee, Never Beaten By SP Novice Hurdle (Listed)",14:30:00,Ballykinlar (IRE),2.2,1
Limerick,"Tote Guarantee, Never Beaten By SP Novice Hurdle (Listed)",14:30:00,Dramatic License (IRE),2.2,1
Limerick,"Tote Guarantee, Never Beaten By SP Novice Hurdle (Listed)",14:30:00,Ephesus (IRE),2.2,1
Limerick,"Tote Guarantee, Never Beaten By SP Novice Hurdle (Listed)",14:30:00,Kilbuny Supersonic (IRE),2.2,1
Limerick,"Tote Guarantee, Never Beaten By SP Novice Hurdle (Listed)",14:30:00,Shadow Paddy (IRE),2.2,1
Limerick,"Tote Guarantee, Never Beaten By SP Novice Hurdle (Listed)",14:30:00,Strong Contender,2.2,1
Limerick,"Tote Guarantee, Never Beaten By SP Novice Hurdle (Listed)",14:30:00,Carrigg Island (IRE),2.2,1
Limerick,"Tote Guarantee, Never Beaten By SP Novice Hurdle (Listed)",14:30:00,NO NAME,2.2,1
Limerick,"Tote Guarantee, Never Beaten By SP Novice Hurdle (Listed)",14:30:00,NO NAME,2.2,1
Newton Abbot,Wollens Full Spectrum Law Handicap Hurdle,14:35:00,St Lukes Chelsea (GB),2.2,1
Newton Abbot,Wollens Full Spectrum Law Handicap Hurdle,14:35:00,Cornish Storm (GB),2.2,1
Newton Abbot,Wollens Full Spectrum Law Handicap Hurdle,14:35:00,NO NAME,2.2,1
Newton Abbot,Wollens Full Spectrum Law Handicap Hurdle,14:35:00,NO NAME,2.2,1
Newton Abbot,Wollens Full Spectrum Law Handicap Hurdle,14:35:00,NO NAME,2.6,5
Newton Abbot,Wollens Full Spectrum Law Handicap Hurdle,14:35:00,Courageous Strike (GB),2.6,5
Newton Abbot,Wollens Full Spectrum Law Handicap Hurdle,14:35:00,Manuelito (GB),3.4,7
Newton Abbot,Wollens Full Spectrum Law Handicap Hurdle,14:35:00,NO NAME,3.4,7
Newton Abbot,Wollens Full Spectrum Law Handicap Hurdle,14:35:00,NO NAME,4.8,9
Newton Abbot,Wollens Full Spectrum Law Handicap Hurdle,14:35:00,Tax For Max (GER),4.8,9
Newton Abbot,Wollens Full Spectrum Law Handicap Hurdle,14:35:00,NO NAME,5.9,11
Newton Abbot,Wollens Full Spectrum Law Handicap Hurdle,14:35:00,Dance And Glance (GB),5.9,11
Newton Abbot,Wollens Full Spectrum Law Handicap Hurdle,14:35:00,Bluegrass (IRE),7.8,13
Newton Abbot,Wollens Full Spectrum Law Handicap Hurdle,14:35:00,NO NAME,7.8,13
Newton Abbot,Wollens Full Spectrum Law Handicap Hurdle,14:35:00,American Land (IRE),8.6,15
Newton Abbot,Wollens Full Spectrum Law Handicap Hurdle,14:35:00,NO NAME,8.6,15
Stratford,Jaxon Daiquiri's First Year Handicap Hurdle,14:40:00,NO NAME,2.2,1
Stratford,Jaxon Daiquiri's First Year Handicap Hurdle,14:40:00,NO NAME,2.2,1
Stratford,Jaxon Daiquiri's First Year Handicap Hurdle,14:40:00,G'day Aussie,2.2,1
Stratford,Jaxon Daiquiri's First Year Handicap Hurdle,14:40:00,NO NAME,2.2,1
Stratford,Jaxon Daiquiri's First Year Handicap Hurdle,14:40:00,NO NAME,2.2,1
Stratford,Jaxon Daiquiri's First Year Handicap Hurdle,14:40:00,NO NAME,2.2,1
Stratford,Jaxon Daiquiri's First Year Handicap Hurdle,14:40:00,Hardy Buck (IRE),2.2,1
Stratford,Jaxon Daiquiri's First Year Handicap Hurdle,14:40:00,G'day Aussie,2.2,1
Stratford,Jaxon Daiquiri's First Year Handicap Hurdle,14:40:00,Fight For It (IRE),2.2,1
Stratford,Jaxon Daiquiri's First Year Handicap Hurdle,14:40:00,Dreamweaver (IRE),2.2,1
Stratford,Jaxon Daiquiri's First Year Handicap Hurdle,14:40:00,Northern Rose (IRE),2.2,1
Stratford,Jaxon Daiquiri's First Year Handicap Hurdle,14:40:00,Cawthorne Banker (IRE),2.2,1
Stratford,Jaxon Daiquiri's First Year Handicap Hurdle,14:40:00,Sassified (IRE),3.15,13
